seg_id,u,v,key,street,highway,length_m,lat,lon,light,encl_frontage,encl_height,poi_density,poi_night_density,transit_night_400m,vis_sidewalk,vis_vegetation,vis_sky,vis_building,vis_pole,has_visual,car_free,traffic_class,maxspeed_mph,lanes,traffic_exposure,sidewalk_present,crossing_near,day_safety,comfort_night,geometry_wkt
83,126269495,6208705038,0,East Holly Street,residential,33.4,43.6065,-116.1884,0.0177,1.0,4.8442,0,0,0,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,2.0,0.881,0.0787,"LINESTRING (-116.188572 43.606615, -116.188223 43.606452)"
84,126269943,126312562,0,West Ada Street,residential,25.2,43.6275,-116.1912,0.0763,1.0,4.4694,0,0,0,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,0.0,0.881,0.0946,"LINESTRING (-116.191368 43.627508, -116.191055 43.627508)"
85,126269943,8223342860,0,West Ada Street,residential,84.1,43.6277,-116.1906,0.0112,1.0,4.8624,0,0,0,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,1.0,0.881,0.0765,"LINESTRING (-116.190453 43.628007, -116.190445 43.627972, -116.190457 43.627867, -116.190499 43.627773, -116.19054 43.627698, -116.190631 43.627629, -116.190758 43.627552, -116.19088 43.62752, -116.191055 43.627508)"
86,126269943,126269960,0,West Sky Drive,residential,138.8,43.6272,-116.1905,0.003,1.0,4.9045,0,0,0,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,0.0,0.881,0.074,"LINESTRING (-116.189819 43.627479, -116.189935 43.627391, -116.190083 43.627298, -116.190259 43.62722, -116.190452 43.627165, -116.190644 43.627151, -116.190794 43.627149, -116.190853 43.627156, -116.190903 43.627182, -116.190941 43.627214, -116.190979 43.627276, -116.191011 43.62738, -116.191055 43.627508)"
87,126272142,8235235831,0,East Warm Springs Avenue,tertiary,123.8,43.609,-116.1872,0.2122,1.0,4.0786,19,1,0,0.003,0.3481,0.1188,0.066,0.0046,True,0.0,3.0,30.0,2.0,0.321,0.5,8.0,0.773,0.0308,"LINESTRING (-116.186531 43.608737, -116.187851 43.609308)"
88,126272142,7046340284,0,East Warm Springs Avenue,tertiary,63.3,43.6095,-116.1882,0.2685,1.0,5.7728,1,0,0,0.012,0.3762,0.0292,0.0598,0.0049,True,0.0,3.0,30.0,2.0,0.321,0.5,3.0,0.773,0.1433,"LINESTRING (-116.188495 43.609635, -116.187851 43.609308)"
89,126272176,5556611567,0,East Warm Springs Avenue,secondary,29.8,43.611,-116.1931,0.5476,0.0,0.0,7,2,6,0.0687,0.1994,0.2746,0.0378,0.0107,True,0.0,4.0,25.0,2.0,0.357,0.5,8.0,0.881,0.7611,"LINESTRING (-116.19287 43.611037, -116.193238 43.611062)"
90,126272176,6208705062,0,East Warm Springs Avenue,secondary,38.9,43.6111,-116.1935,0.3017,0.6667,3.222,25,2,6,0.1114,0.3107,0.1518,0.0462,0.0064,True,0.0,4.0,25.0,3.0,0.536,0.5,7.0,0.869,0.5156,"LINESTRING (-116.193716 43.611109, -116.193556 43.611086, -116.19343 43.611076, -116.193238 43.611062)"
91,126272181,126272185,0,East Warm Springs Avenue,secondary,54.4,43.6112,-116.1943,0.8056,1.0,5.6134,24,1,6,0.0502,0.2126,0.2815,0.0331,0.0106,True,0.0,4.0,25.0,3.0,0.536,0.5,4.0,0.869,0.5936,"LINESTRING (-116.194596 43.611234, -116.193934 43.611135)"
92,126273242,3579611784,0,North Robbins Road,unclassified,28.3,43.6166,-116.1921,0.228,0.0,0.0,1,0,4,,,,,,False,0.0,2.0,25.0,3.0,0.268,0.5,4.0,0.869,0.4667,"LINESTRING (-116.191915 43.616643, -116.192187 43.616576, -116.192249 43.616562)"
93,126275286,126275327,0,West Skylark Drive,residential,541.9,43.6285,-116.1887,0.0086,0.871,4.8831,2,0,0,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,2.0,0.881,0.0409,"LINESTRING (-116.188383 43.626699, -116.188393 43.626754, -116.188449 43.626804, -116.18862 43.626885, -116.18888 43.626961, -116.189312 43.627125, -116.189419 43.627179, -116.189494 43.627233, -116.189549 43.627308, -116.189583 43.627399, -116.189592 43.627509, -116.189576 43.627594, -116.189513 43.627688, -116.189452 43.627752, -116.189189 43.627999, -116.188857 43.628348, -116.188605 43.628545, -116.188508 43.628594, -116.188402 43.628618, -116.188275 43.628624, -116.187402 43.628555, -116.187334 43.628522, -116.187315 43.628484, -116.187349 43.628443, -116.187423 43.628402, -116.187684 43.62835, -116.187822 43.628302, -116.188154 43.628032, -116.188573 43.627584)"
94,126275327,126312559,0,West Skylark Drive,residential,244.0,43.6266,-116.1899,0.0225,0.9286,5.0624,1,0,0,,,,,,False,0.0,2.0,20.0,2.0,0.143,0.5,2.0,0.943,0.0591,"LINESTRING (-116.191379 43.626644, -116.18848 43.626642, -116.188422 43.626656, -116.188383 43.626699)"
95,126275327,11272175815,0,nan,path,48.8,43.6268,-116.1882,0.0031,0.0,0.0,1,0,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,0.0,0.92,0.1661,"LINESTRING (-116.187887 43.626819, -116.187973 43.626843, -116.188033 43.626837, -116.188165 43.626776, -116.188239 43.626774, -116.188259 43.626704, -116.188383 43.626699)"
96,126276292,126302290,0,West Main Street,secondary,80.4,43.6212,-116.2145,0.1653,1.0,5.3002,21,5,5,,,,,,False,0.0,4.0,35.0,2.0,0.5,0.5,5.0,0.625,0.4554,"LINESTRING (-116.214086 43.621001, -116.214911 43.621408)"
97,126276292,7056068311,0,West Main Street,secondary,88.9,43.6211,-116.2146,0.3143,1.0,5.4984,23,4,6,,,,,,False,0.0,4.0,35.0,2.0,0.5,0.5,6.0,0.625,0.5372,"LINESTRING (-116.21455 43.620685, -116.214544 43.620779, -116.21455 43.620902, -116.214575 43.62102, -116.214622 43.621125, -116.214672 43.62119, -116.214746 43.621264, -116.214911 43.621408)"
98,126276292,5763093976,0,West Main Street,secondary,45.2,43.6215,-116.2151,0.0596,0.6667,4.8554,13,4,6,,,,,,False,0.0,4.0,35.0,3.0,0.75,0.5,2.0,0.587,0.5738,"LINESTRING (-116.215372 43.621641, -116.215274 43.621593, -116.214911 43.621408)"
99,126284108,7516052713,0,South Martha Street,residential,102.1,43.6027,-116.2087,0.013,1.0,4.394,0,0,1,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,2.0,0.881,0.1217,"LINESTRING (-116.2081 43.602651, -116.209346 43.602821)"
100,126284108,6913398344,0,South Martha Street,residential,121.8,43.6027,-116.2101,0.0659,1.0,4.5362,3,0,2,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,3.0,0.881,0.1009,"LINESTRING (-116.210667 43.602406, -116.210063 43.602758, -116.209777 43.602832, -116.209577 43.60284, -116.209346 43.602821)"
101,126284110,7516052687,0,South Martha Circle,residential,38.6,43.6026,-116.2094,0.0156,1.0,3.8023,0,0,1,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,1.0,0.881,0.1105,"LINESTRING (-116.209359 43.60277, -116.209445 43.602429)"
102,126287400,11733513748,0,West Verna Lane,residential,65.1,43.602,-116.2065,0.085,1.0,4.39,0,0,0,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,0.0,0.881,0.0965,"LINESTRING (-116.206813 43.602168, -116.206467 43.602041, -116.206093 43.601902)"
103,126287403,126412186,0,South Juanita Street,residential,74.1,43.6025,-116.2067,0.0498,0.8,5.9893,0,0,0,0.1274,0.4064,0.112,0.0558,0.0001,True,0.0,2.0,15.0,2.0,0.107,0.5,1.0,0.974,0.1754,"LINESTRING (-116.206493 43.602798, -116.206889 43.602196)"
104,126289498,7504083243,0,South Eiden Drive,residential,221.4,43.6018,-116.2194,0.0278,1.0,5.2698,0,0,0,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,1.0,0.881,0.09,"LINESTRING (-116.219396 43.600854, -116.2194 43.602845)"
105,126289501,126336317,0,West Rose Hill Street,tertiary,64.3,43.6008,-116.219,0.1313,0.5,6.6551,0,0,0,0.0345,0.5194,0.1886,0.0108,0.0028,True,0.0,3.0,30.0,2.0,0.321,0.5,2.0,0.773,0.3149,"LINESTRING (-116.218605 43.600849, -116.218996 43.600822, -116.219396 43.600771)"
106,126296259,126360019,0,West Fairview Avenue,secondary,36.8,43.6205,-116.2131,0.273,1.0,5.8609,21,2,6,,,,,,False,0.0,4.0,30.0,4.0,0.857,0.5,3.0,0.727,0.4581,"LINESTRING (-116.213319 43.620504, -116.213101 43.620461, -116.2129 43.620379)"
107,126296259,2292623985,0,North 16th Street,secondary,53.7,43.6206,-116.2127,0.1943,0.6667,5.745,16,2,7,,,,,,False,0.0,4.0,35.0,4.0,1.0,0.5,5.0,0.55,0.606,"LINESTRING (-116.212554 43.62079, -116.212641 43.620654, -116.2129 43.620379)"
108,126299062,2468324751,0,North 4th Street,residential,28.8,43.6238,-116.1915,0.0,1.0,4.8444,1,0,0,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,0.0,0.881,0.0231,"LINESTRING (-116.191532 43.623698, -116.191541 43.623957)"
109,126299062,2468324753,0,North 4th Street,residential,49.3,43.6242,-116.1915,0.0,1.0,3.5861,1,0,0,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,0.0,0.881,0.0,"LINESTRING (-116.19154 43.6244, -116.191541 43.623957)"
110,126299457,126321655,0,East Garrison Road,unclassified,72.6,43.6159,-116.189,0.0899,0.0,0.0,0,0,3,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,1.0,0.881,0.4083,"LINESTRING (-116.188558 43.61607, -116.189395 43.615826)"
111,126299457,6206412705,0,East Garrison Road,unclassified,90.9,43.6157,-116.1899,0.0,0.0,0.0,4,0,3,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,4.0,0.881,0.2602,"LINESTRING (-116.190443 43.615523, -116.189395 43.615826)"
112,126302290,7056068301,0,South 17th Street,residential,42.6,43.6208,-116.2142,0.5296,1.0,6.2765,23,3,4,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,7.0,0.881,0.4939,"LINESTRING (-116.214389 43.620686, -116.214086 43.621001)"
113,126304589,126304597,0,North Robbins Road,unclassified,73.2,43.6173,-116.1897,0.0336,0.8,4.4149,0,0,4,,,,,,False,0.0,2.0,25.0,3.0,0.268,0.5,0.0,0.869,0.3552,"LINESTRING (-116.189278 43.617378, -116.190126 43.617141)"
114,126304597,3579611787,0,North Collins Road,unclassified,34.2,43.6172,-116.1892,0.0576,0.5,4.4149,0,0,4,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,0.0,0.881,0.4627,"LINESTRING (-116.18912 43.617092, -116.189278 43.617378)"
115,126305732,8333940190,0,North 7th Street,residential,46.4,43.6224,-116.1964,0.0917,1.0,6.4855,1,0,2,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,0.0,0.881,0.1913,"LINESTRING (-116.196363 43.622622, -116.196363 43.622205)"
116,126308051,126382553,0,South Capitol Boulevard,primary,79.0,43.603,-116.2136,0.2162,0.0,0.0,0,0,4,0.0223,0.245,0.2594,0.0809,0.0036,True,0.0,5.0,35.0,4.0,1.0,0.5,0.0,0.55,0.5108,"LINESTRING (-116.213553 43.603367, -116.213631 43.603146, -116.213634 43.60292, -116.213527 43.602676)"
117,126309846,7504083191,0,South Ruby Street,residential,170.6,43.6015,-116.2167,0.0727,1.0,4.6442,1,0,2,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,1.0,0.881,0.1543,"LINESTRING (-116.21669 43.600782, -116.216696 43.602316)"
118,126309849,126336299,0,West Rose Hill Street,tertiary,93.9,43.6007,-116.2161,0.0771,1.0,3.5851,2,0,2,0.0596,0.2314,0.264,0.0415,0.0054,True,0.0,3.0,30.0,2.0,0.321,0.5,2.0,0.773,0.1057,"LINESTRING (-116.215524 43.600708, -116.21669 43.600706)"
119,126309849,126336305,0,West Rose Hill Street,tertiary,97.7,43.6007,-116.2173,0.0493,0.8333,4.4025,0,0,2,0.0102,0.2702,0.386,0.0257,0.0152,True,0.0,3.0,30.0,2.0,0.321,0.5,3.0,0.773,0.2438,"LINESTRING (-116.217896 43.600774, -116.21764 43.600736, -116.217326 43.600709, -116.21669 43.600706)"
120,126309857,126309860,0,South Ruby Street,residential,112.0,43.6036,-116.2167,0.024,0.8571,5.1122,0,0,0,0.0712,0.1557,0.417,0.0322,0.0052,True,0.0,2.0,25.0,2.0,0.179,0.5,0.0,0.881,0.1326,"LINESTRING (-116.216686 43.603054, -116.216685 43.603288, -116.216682 43.604061)"
121,126310967,8235235676,0,East Bannock Street,residential,32.6,43.6104,-116.1881,0.0355,1.0,0.0,0,0,0,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,0.0,0.881,0.0,"LINESTRING (-116.187855 43.610372, -116.187895 43.610366, -116.18826 43.610361)"
122,126310967,8235235628,0,nan,footway,81.5,43.6103,-116.1888,0.0652,0.6,8.3435,0,0,1,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,1.0,0.92,0.3306,"LINESTRING (-116.189258 43.610312, -116.189161 43.610309, -116.188926 43.610331, -116.188737 43.610309, -116.18864 43.610304, -116.18826 43.610361)"
123,126310973,8235235679,0,East Bannock Street,path,61.9,43.6103,-116.1875,0.0641,1.0,4.178,1,0,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,2.0,0.92,0.0354,"LINESTRING (-116.187728 43.610446, -116.187666 43.610418, -116.187625 43.610383, -116.187635 43.610318, -116.187243 43.610146, -116.187162 43.610132)"
124,126311004,3470327950,0,East Bannock Street,unclassified,40.4,43.6123,-116.1924,0.0,1.0,12.8001,220,3,5,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,9.0,0.881,0.2519,"LINESTRING (-116.19224 43.612176, -116.192591 43.612354, -116.192663 43.612365)"
125,126312533,10131217778,0,West Union Street,residential,202.2,43.6232,-116.1927,0.0226,1.0,4.0533,2,0,0,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,4.0,0.881,0.0,"LINESTRING (-116.193975 43.623055, -116.193119 43.623081, -116.192623 43.623181, -116.19232 43.623242, -116.191623 43.623426, -116.191585 43.62344, -116.191556 43.623462)"
126,126312540,2468324755,0,North 4th Street,residential,49.7,43.6251,-116.1918,0.0,1.0,4.4572,1,0,0,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,0.0,0.881,0.0159,"LINESTRING (-116.191848 43.625297, -116.191847 43.624914, -116.191846 43.62485)"
127,126312540,2468324753,0,North 4th Street,residential,56.6,43.6246,-116.1916,0.0,1.0,4.1688,2,0,0,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,0.0,0.881,0.0,"LINESTRING (-116.19154 43.6244, -116.191564 43.624497, -116.19159 43.624554, -116.191649 43.624642, -116.191777 43.624785, -116.191846 43.62485)"
128,126312540,8583447170,0,West O'Farrell Street,residential,168.0,43.6249,-116.1929,0.0406,1.0,4.7375,2,0,0,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,4.0,0.881,0.0085,"LINESTRING (-116.193934 43.624852, -116.193914 43.624852, -116.191846 43.62485)"
129,126312543,2468324755,0,North 4th Street,residential,50.3,43.6255,-116.1918,0.0229,1.0,3.7066,1,0,0,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,0.0,0.881,0.0094,"LINESTRING (-116.191848 43.625297, -116.191849 43.625749)"
130,126312546,126312559,0,West Resseguie Street,residential,38.0,43.6266,-116.1916,0.0243,1.0,4.6072,0,0,0,,,,,,False,0.0,2.0,20.0,2.0,0.143,0.5,2.0,0.943,0.0769,"LINESTRING (-116.191379 43.626644, -116.191851 43.626644)"
131,126312546,8225216612,0,West Resseguie Street,residential,167.8,43.6266,-116.1929,0.0276,1.0,4.5152,0,0,0,,,,,,False,0.0,2.0,20.0,2.0,0.143,0.5,6.0,0.943,0.0765,"LINESTRING (-116.193936 43.626645, -116.193916 43.626645, -116.191851 43.626644)"
132,126312562,2468418223,0,North 4th Street,residential,49.9,43.6273,-116.1914,0.0576,1.0,4.6098,0,0,0,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,1.0,0.881,0.09,"LINESTRING (-116.191369 43.62706, -116.191368 43.627508)"
133,126312562,126425806,0,West Ada Street,residential,152.6,43.6275,-116.1923,0.0049,1.0,4.7452,0,0,0,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,1.0,0.881,0.0719,"LINESTRING (-116.193264 43.627509, -116.191368 43.627508)"
134,126313441,13887141167,0,West Alpine Street,residential,81.4,43.6032,-116.2183,0.0026,0.8,3.8675,1,0,0,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,3.0,0.881,0.0703,"LINESTRING (-116.218749 43.603383, -116.218356 43.603221, -116.217869 43.603023)"
135,126313441,7504071672,0,South Peasley Street,residential,240.6,43.6019,-116.2179,0.0743,1.0,4.6013,1,0,1,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,4.0,0.881,0.1009,"LINESTRING (-116.217894 43.600859, -116.217876 43.602405, -116.217869 43.603023)"
136,126315932,9591312192,0,West Royal Boulevard,residential,52.3,43.6095,-116.214,0.2203,1.0,9.048,5,0,2,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,3.0,0.881,0.1952,"LINESTRING (-116.214268 43.60961, -116.213661 43.609443)"
137,126315936,2503250949,0,South Dale Street,residential,55.1,43.6079,-116.2144,0.3726,1.0,11.194,2,0,3,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,5.0,0.881,0.3768,"LINESTRING (-116.214562 43.60769, -116.214323 43.608155)"
138,126316981,2423568483,0,South Capitol Boulevard,secondary,55.8,43.6021,-116.2126,0.1833,0.0,0.0,1,0,3,0.0086,0.2064,0.2841,0.0048,0.0064,True,0.0,4.0,35.0,4.0,1.0,0.5,4.0,0.55,0.396,"LINESTRING (-116.212928 43.602251, -116.212345 43.60198)"
139,126321655,126351509,0,East Garrison Road,unclassified,45.5,43.6161,-116.1883,0.0084,0.0,0.0,3,2,3,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,0.0,0.881,0.4399,"LINESTRING (-116.187996 43.616112, -116.188558 43.61607)"
140,126321655,3579611787,0,North Collins Road,unclassified,122.3,43.6166,-116.1888,0.0341,0.0,0.0,1,1,4,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,1.0,0.881,0.4925,"LINESTRING (-116.18912 43.617092, -116.188558 43.61607)"
141,126326538,6208705038,0,East Holly Street,residential,95.4,43.6068,-116.1891,0.0,1.0,5.5361,2,0,1,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,1.0,0.881,0.0596,"LINESTRING (-116.188572 43.606615, -116.189302 43.606956, -116.189452 43.607027, -116.189567 43.60708)"
142,126335155,126335157,0,South Vista Avenue,primary,46.6,43.6003,-116.2136,0.1872,1.0,3.8659,3,2,4,0.0337,0.1672,0.4682,0.0336,0.0037,True,0.0,5.0,35.0,4.0,1.0,0.5,4.0,0.55,0.4019,"LINESTRING (-116.213632 43.600088, -116.213603 43.600507)"
143,126335155,3469038806,0,West Rose Hill Street,primary,32.1,43.6006,-116.2136,0.232,0.0,0.0,5,2,4,0.0253,0.1615,0.4082,0.0481,0.0074,True,0.0,3.0,35.0,4.0,0.75,0.5,3.0,0.55,0.5518,"LINESTRING (-116.213736 43.600682, -116.21355 43.600653, -116.213572 43.600592, -116.213603 43.600507)"
144,126336296,6802831937,0,West Rose Hill Street,tertiary,47.0,43.6007,-116.2146,0.1339,1.0,3.5112,6,2,4,0.0411,0.2018,0.2889,0.0489,0.013,True,0.0,3.0,30.0,4.0,0.643,0.5,3.0,0.727,0.3339,"LINESTRING (-116.214915 43.600708, -116.214542 43.600708, -116.214331 43.600708)"
145,126336317,8271477537,0,West Rose Hill Street,tertiary,45.8,43.6008,-116.2183,0.1847,0.0,0.0,0,0,2,0.0437,0.4962,0.1857,0.0068,0.0018,True,0.0,3.0,30.0,2.0,0.321,0.5,3.0,0.773,0.3921,"LINESTRING (-116.218042 43.600798, -116.21811 43.600809, -116.218361 43.600839, -116.218605 43.600849)"
146,126338123,6208704566,0,South 8th Street,residential,55.1,43.6104,-116.2084,0.3434,0.25,8.1151,7,0,6,0.0098,0.2566,0.0,0.0764,0.0022,True,0.0,2.0,25.0,2.0,0.179,0.5,7.0,0.881,0.671,"LINESTRING (-116.208235 43.610632, -116.208632 43.610228)"
147,126338123,6208704575,0,South 8th Street,residential,30.2,43.6103,-116.2087,0.35,0.0,0.0,4,0,6,0.0107,0.3209,0.0,0.0202,0.0008,True,0.0,2.0,25.0,2.0,0.179,0.5,4.0,0.881,0.5564,"LINESTRING (-116.208553 43.610418, -116.20871 43.610257, -116.208698 43.610236, -116.208667 43.610223, -116.208632 43.610228)"
148,126344657,6208568591,0,West Grand Avenue,residential,58.8,43.615,-116.2126,0.5227,1.0,9.3841,3,0,1,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,3.0,0.881,0.2918,"LINESTRING (-116.212735 43.615248, -116.212421 43.61477)"
149,126344657,126378768,0,West Grand Avenue,residential,55.4,43.6145,-116.2123,0.5171,1.0,5.8073,8,1,1,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,5.0,0.881,0.2898,"LINESTRING (-116.212118 43.614323, -116.212158 43.614384, -116.212421 43.61477)"
150,126344772,6791772244,0,South Chrisway Drive,residential,46.3,43.6036,-116.2072,0.2533,1.0,5.295,7,1,1,,,,,,False,0.0,2.0,15.0,2.0,0.107,1.0,8.0,0.983,0.187,"LINESTRING (-116.207118 43.603775, -116.207378 43.603404)"
151,126344776,7516052708,0,South Chrisway Drive,residential,140.0,43.6021,-116.2084,0.0648,1.0,4.5754,1,0,0,,,,,,False,0.0,2.0,15.0,2.0,0.107,1.0,3.0,0.983,0.0435,"LINESTRING (-116.208864 43.601533, -116.207981 43.602618)"
152,126344776,6743333905,0,South Chrisway Drive,residential,62.0,43.6029,-116.2078,0.023,0.5,5.2022,0,0,0,,,,,,False,0.0,2.0,15.0,2.0,0.107,1.0,4.0,0.983,0.2506,"LINESTRING (-116.207581 43.603094, -116.207981 43.602618)"
153,126351507,6209720676,0,East Garrison Road,unclassified,55.4,43.6152,-116.1917,0.0,0.75,0.0,38,0,4,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,3.0,0.881,0.0,"LINESTRING (-116.191346 43.615262, -116.191985 43.615077)"
154,126351509,126351516,0,East Garrison Road,unclassified,37.4,43.6161,-116.1878,0.0,0.3333,5.1425,4,2,3,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,0.0,0.881,0.5025,"LINESTRING (-116.187532 43.616115, -116.187996 43.616112)"
155,126351516,3579614409,0,North Scout Lane,unclassified,82.8,43.6158,-116.1873,0.0,0.2,5.1425,4,2,2,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,0.0,0.881,0.4929,"LINESTRING (-116.187133 43.615434, -116.187355 43.615863, -116.187437 43.616031, -116.187532 43.616115)"
156,126355312,2829746238,0,South Capitol Boulevard,primary,99.7,43.6066,-116.2105,0.3087,0.0,0.0,4,0,4,0.0054,0.1919,0.2549,0.0713,0.0018,True,0.0,5.0,40.0,4.0,1.0,0.5,8.0,0.373,0.4338,"LINESTRING (-116.210879 43.606252, -116.210752 43.606395, -116.210545 43.606628, -116.210238 43.607019)"
157,126355315,7234143973,0,West Island Avenue,residential,47.3,43.6076,-116.2125,0.0044,1.0,5.0778,8,3,4,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,1.0,0.881,0.3391,"LINESTRING (-116.212763 43.607719, -116.212215 43.607567)"
158,126355315,6298733815,0,West Island Avenue,residential,58.1,43.6075,-116.2119,0.0467,0.5,5.0778,5,2,4,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,1.0,0.881,0.5055,"LINESTRING (-116.21154 43.60738, -116.212215 43.607567)"
159,126355315,6298733816,0,South Lusk Street,residential,65.8,43.6078,-116.2121,0.0084,1.0,6.1409,8,3,5,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,3.0,0.881,0.4108,"LINESTRING (-116.211934 43.608123, -116.212215 43.607567)"
160,126355318,7234143978,0,West Island Avenue,residential,28.4,43.6078,-116.2131,0.1447,1.0,6.2834,5,4,4,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,1.0,0.881,0.4739,"LINESTRING (-116.212978 43.607779, -116.213307 43.607871)"
161,126355318,126370680,0,South La Pointe Street,residential,94.9,43.6075,-116.2135,0.1332,1.0,8.2395,6,2,4,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,2.0,0.881,0.4088,"LINESTRING (-116.213709 43.607068, -116.213307 43.607871)"
162,126355318,8816237593,0,South La Pointe Street,residential,134.6,43.6084,-116.213,0.0607,1.0,5.0394,11,6,5,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,3.0,0.881,0.4753,"LINESTRING (-116.212739 43.609009, -116.213307 43.607871)"
163,126358572,12677637365,0,East Krall Street,residential,100.6,43.613,-116.1896,0.0041,1.0,3.9665,17,0,2,0.0038,0.3446,0.1029,0.0368,0.0028,True,0.0,2.0,25.0,2.0,0.179,0.5,5.0,0.881,0.0,"LINESTRING (-116.189015 43.612817, -116.189624 43.613037, -116.190079 43.613285)"
164,126358579,8235235569,0,North Avenue E,residential,53.8,43.6138,-116.1875,0.0648,1.0,2.156,0,0,0,0.0058,0.277,0.1996,0.0049,0.0088,True,0.0,2.0,25.0,2.0,0.179,0.5,0.0,0.881,0.0324,"LINESTRING (-116.187504 43.613579, -116.187506 43.614063)"
165,126358587,11684991006,0,North Mountain Cove Road,unclassified,74.8,43.6148,-116.186,0.2662,0.0,0.0,0,0,0,0.017,0.1827,0.2499,0.0364,0.0162,True,0.0,2.0,15.0,2.0,0.107,0.5,1.0,0.974,0.3174,"LINESTRING (-116.185972 43.615119, -116.186034 43.614448)"
166,126360019,6208568526,0,West Fairview Avenue,secondary,51.2,43.6205,-116.2136,0.0125,1.0,5.9994,21,1,6,,,,,,False,0.0,4.0,30.0,4.0,0.857,0.5,3.0,0.727,0.2993,"LINESTRING (-116.213954 43.620526, -116.213319 43.620504)"
167,126360025,8642249034,0,South 18th Street,unclassified,29.5,43.6205,-116.2159,0.0439,1.0,8.5194,3,0,5,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,1.0,0.881,0.3089,"LINESTRING (-116.216013 43.620438, -116.215697 43.620573)"
